study_axis,n_fog,n_iot,arrival_rate,arrival_rate_per_fog,episode_seconds,trial,seed,policy,head_failure_s,n_tasks,duration_s,mean_delay_ms,p50_delay_ms,p95_delay_ms,p99_delay_ms,success_rate,deadline_miss_rate,mean_control_delay_ms,mean_selector_delay_ms,mean_handover_delay_ms,control_energy_mj_per_task,nonprop_energy_j_per_delivered_task,whole_swarm_energy_j,head_changes,head_changes_per_1000_tasks,mean_head_tenure_ticks,selector_run_pct,mean_selector_runtime_us,mean_stage1_ms_per_tick,stage1_cpu_share_pct,mean_head_soc_pct,mean_head_iot_distance_m,mean_head_fog_distance_m,mean_head_workload_cycles,mean_head_control_service_ms,kl_gate_pct,tenure_block_pct,switch_cost_block_pct,head_recovery_ticks,tasks_dropped_in_gap,delay_spike_ms,control_jobs_lost,decision_power_0_pct,decision_power_1_pct,decision_power_2_pct,decision_power_3_pct,decision_power_4_pct,decision_power_5_pct
arrival_rate,20,200,240.0,12.0,10.0,0,42,2dp_fhs,,2445,10.0,146.25883228186763,146.38037230840519,448.25554799999554,550.0,0.5725971370143149,0.4274028629856851,0.0,0.7578329469255646,0.0,19.97278274110404,1.2129000987487681,158533.92539891385,93.0,38.03680981595092,1.0638297872340425,0.0,1295.8,1.2958,1.2958,68.40232282417567,1167.754476238831,1043.2629249547301,306206582.2638459,2.6257150151291113,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
arrival_rate,20,200,240.0,12.0,10.0,0,42,3d_pos,,2445,10.0,143.48173161768045,133.04691694389848,468.91404761543805,550.0,0.6016359918200409,0.3983640081799591,0.0,0.5566757238461353,0.0,12.917897788001776,1.1659638597045385,158550.998098291,48.0,19.631901840490798,2.0408163265306123,0.0,1972.7999999999995,1.9727999999999994,1.9727999999999994,54.72008709591501,1081.1397973204525,917.0711611666602,352629670.0629066,2.5238075078305107,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
arrival_rate,20,200,300.0,15.0,10.0,0,42,spotis,,3021,10.0,149.96414928534296,150.0,521.2256959486604,550.0,0.5183714001986097,0.4816285998013903,0.0,0.41604801829378263,0.0,6.3328168353446985,1.172063164418783,158671.3161761454,0.0,0.0,100.0,2.9702970297029703,64.43825742574255,0.06443825742574255,0.06443825742574255,65.4153533151641,1677.7631276864588,1716.6651327310753,557579795.7450122,0.7594766020145333,97.02970297029702,0.0,0.9900990099009901,nan,0,nan,0,12.558689306984522,26.103756432230462,8.960738923584751,17.27117348338026,24.48909789975786,10.616543954062152
arrival_rate,20,200,300.0,15.0,10.0,0,42,fu_serve,,3021,10.0,149.7852234922224,150.0,524.5481428604295,550.0,0.5220125786163522,0.4779874213836478,0.0,0.7872549585461847,0.0,11.852906904842476,1.1649718482888463,158673.02586541712,0.0,0.0,100.0,0.0,199.59999999999988,0.1995999999999999,0.19959999999999992,86.75911983336125,1062.5017082192792,916.9097268367549,183086480.4963541,1.835287938229306,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
arrival_rate,20,200,300.0,15.0,10.0,0,42,2dp_fhs,,3021,10.0,156.92161454140196,150.0,510.2738304766929,550.0,0.4574644157563721,0.5425355842436279,0.0,0.6407128616571378,0.0,17.119538883652055,1.3139440078315587,158651.7358794888,87.0,28.798411122144984,1.1363636363636365,0.0,1295.8,1.2958,1.2958,66.38412797284253,1195.9536420032316,1091.0315923801638,344933260.697243,2.5748413637822027,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
arrival_rate,20,200,300.0,15.0,10.0,0,42,3d_pos,,3021,10.0,153.6036097432492,150.0,510.3036556236188,550.0,0.48427672955974843,0.5157232704402516,0.0,0.48544935361465236,0.0,11.542862366278419,1.242630840733913,158653.83418065932,45.0,14.895729890764647,2.1739130434782608,0.0,1972.7999999999995,1.9727999999999994,1.9727999999999994,56.10217076312591,1087.3951198280574,921.3719193576902,355019610.78242797,2.5644894595993617,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
head_failure,20,200,180.0,9.0,10.0,0,42,spotis,5.0,1843,10.0,125.15409906294994,94.41614796834763,373.8273466281933,550.0,0.7552902875746066,0.2447097124253934,0.0,0.5632696404816491,0.0,6.680444251671097,1.0400038960704032,158283.5506839956,1.0,0.5425935973955507,50.0,3.9603960396039604,64.45100990099007,0.06445100990099008,0.06445100990099008,75.33316917370358,1389.7216895831036,1348.2580838013898,257019310.86465272,0.7432013716812945,96.03960396039604,0.0,1.9801980198019802,1.0,0,59.71957442474725,0,10.575808453435977,22.27540287407323,7.472446476268269,24.565398130772525,26.18638560294682,8.924558462503187
head_failure,20,200,180.0,9.0,10.0,0,42,fu_serve,5.0,1843,10.0,125.60040540263479,97.77900851092537,360.0426263277293,550.0,0.7514921323928377,0.24850786760716226,0.0,0.9871119154439384,0.0,11.713818434781842,1.0483248733260278,158287.79521022216,1.0,0.5425935973955507,50.0,0.0,199.59999999999988,0.1995999999999999,0.19959999999999992,84.72546602989283,1101.070380360831,939.7254340633527,85496483.76955903,1.56147621172831,0.0,0.0,0.0,1.0,0,74.07144553314137,0,nan,nan,nan,nan,nan,nan
head_failure,20,200,180.0,9.0,10.0,0,42,2dp_fhs,5.0,1843,10.0,134.97887229342655,112.43695595009729,406.7776925938512,550.0,0.695604991861096,0.30439500813890397,0.0,0.8524584527586231,0.0,23.16526964419406,1.1377882457910362,158294.5097917697,88.0,47.748236570808466,1.1235955056179776,0.0,1295.8,1.2958,1.2958,73.30717488648767,1113.0762806412463,982.2831663419248,234509805.3762009,2.64091137262007,0.0,0.0,0.0,1.0,0,55.883234157127404,0,nan,nan,nan,nan,nan,nan
head_failure,20,200,180.0,9.0,10.0,0,42,3d_pos,5.0,1843,10.0,131.15050151054473,103.57197212049485,406.84584549021537,550.0,0.7173087357569181,0.2826912642430819,0.0,0.5987597384879343,0.0,13.839016187795584,1.0953611345444767,158283.93268053338,42.0,22.78893109061313,2.3255813953488373,0.0,1972.7999999999995,1.9727999999999994,1.9727999999999994,55.68961754101222,1102.6148828900618,934.8288317485558,240452319.01893914,2.4329343557725696,0.0,0.0,0.0,1.0,0,75.81221667316196,0,nan,nan,nan,nan,nan,nan
fog_size,10,100,90.0,9.0,10.0,1,43,spotis,,922,10.0,118.23274130770514,87.25264073528349,329.88995796094775,550.0,0.7863340563991323,0.21366594360086766,0.0,0.5101952277657266,0.0,6.049405981561628,0.9683200763500762,79496.67323618144,0.0,0.0,100.0,2.9702970297029703,60.736059405940594,0.060736059405940596,0.060736059405940596,75.48232139369405,1994.8386460752947,1761.7979315055552,165495530.89094985,0.6568510250931524,97.02970297029702,0.0,0.0,nan,0,nan,0,12.104004133438025,23.024515580848746,6.515326866143299,30.5657731818514,17.84382815339199,9.946552084326536
fog_size,10,100,90.0,9.0,10.0,1,43,fu_serve,,922,10.0,121.06820591286416,91.15046451480563,360.14259343664315,550.0,0.7711496746203904,0.2288503253796096,0.0,0.8739763923181608,0.0,10.369032281205182,1.015628124327493,79516.7527772245,0.0,0.0,100.0,0.0,65.5,0.0655,0.0655,96.9763713361178,1609.3588153310525,1424.8686060163507,116037807.7528875,1.156426394067921,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,10,100,90.0,9.0,10.0,1,43,2dp_fhs,,922,10.0,131.76000585840436,107.5333442652786,374.4896551904742,550.0,0.7299349240780911,0.27006507592190887,0.0,0.812735358326474,0.0,33.86615639741773,1.0826252665858074,79523.24798523988,86.0,93.27548806941432,1.1494252873563218,0.0,369.69999999999976,0.36969999999999975,0.36969999999999975,61.18725200131654,1658.587844776204,1537.3492294595992,210912372.43035328,1.552207728515764,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,10,100,90.0,9.0,10.0,1,43,3d_pos,,922,10.0,124.0072779625461,95.10919521971095,337.03927010044356,550.0,0.7527114967462039,0.24728850325379614,0.0,0.5416374780991675,0.0,16.99289171031456,1.0136553435798494,79498.11798927204,36.0,39.04555314533623,2.7027027027027026,0.0,547.3000000000003,0.5473000000000003,0.5473000000000003,70.7564462366933,1976.06921715294,1737.0090257557808,192655104.7807546,1.2215965918050544,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,20,200,180.0,9.0,10.0,1,43,spotis,,1804,10.0,116.79901723956613,83.54083805222679,347.19615520411224,550.0,0.8242793791574279,0.17572062084257212,0.0,0.5523323188033383,0.0,6.09736044432984,1.0026879957119619,158737.5009263608,0.0,0.0,100.0,2.9702970297029703,64.43825742574255,0.06443825742574255,0.06443825742574255,93.96628639256569,1413.9960376143201,1468.2382637860844,374047058.5795152,0.685427964642634,97.02970297029702,0.0,0.0,nan,0,nan,0,14.29313641785382,21.80319245899328,6.652214974555755,25.137943931146257,20.630298809130892,11.48321340832
