study_axis,n_fog,n_iot,arrival_rate,arrival_rate_per_fog,episode_seconds,trial,seed,policy,head_failure_s,n_tasks,duration_s,mean_delay_ms,p50_delay_ms,p95_delay_ms,p99_delay_ms,success_rate,deadline_miss_rate,mean_control_delay_ms,mean_selector_delay_ms,mean_handover_delay_ms,control_energy_mj_per_task,nonprop_energy_j_per_delivered_task,whole_swarm_energy_j,head_changes,head_changes_per_1000_tasks,mean_head_tenure_ticks,selector_run_pct,mean_selector_runtime_us,mean_stage1_ms_per_tick,stage1_cpu_share_pct,mean_head_soc_pct,mean_head_iot_distance_m,mean_head_fog_distance_m,mean_head_workload_cycles,mean_head_control_service_ms,kl_gate_pct,tenure_block_pct,switch_cost_block_pct,head_recovery_ticks,tasks_dropped_in_gap,delay_spike_ms,control_jobs_lost,decision_power_0_pct,decision_power_1_pct,decision_power_2_pct,decision_power_3_pct,decision_power_4_pct,decision_power_5_pct
fog_size,20,200,180.0,9.0,10.0,7,49,2dp_fhs,,1749,10.0,132.10413762383752,108.08228824352106,376.65445035483015,550.0,0.7238421955403087,0.2761578044596913,0.0,0.8558073645610133,0.0,22.523693313022726,1.1256646679564526,158191.23457517158,80.0,45.740423098913666,1.2345679012345678,0.0,1070.8,1.0708,1.0708,72.62952601549696,1251.6877167541202,1263.619054796798,112026211.11163668,2.395535888021682,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,20,200,180.0,9.0,10.0,7,49,3d_pos,,1749,10.0,125.97078250703434,96.88063281129745,372.62466271920187,550.0,0.7810177244139508,0.2189822755860492,0.0,0.5788819518352245,0.0,12.567828086124923,1.0539591763563765,158205.8513404415,34.0,19.439679817038307,2.857142857142857,0.0,1766.200000000001,1.7662000000000009,1.7662000000000007,80.1258597384262,1324.3162052516263,1275.7484817910536,206796638.30983794,2.166940929947089,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,5,50,45.0,9.0,10.0,8,50,spotis,,425,10.0,131.83357878912676,99.5697392847007,378.0717463720068,550.0,0.7058823529411765,0.2941176470588235,0.0,0.4291764705882352,0.0,6.116639999999439,0.9948267462699907,39255.391820886805,0.0,0.0,100.0,3.9603960396039604,66.09108910891092,0.06609108910891093,0.06609108910891093,47.616575141834,1521.4317207872105,1448.0766160519486,138683033.1818243,0.6553032765836412,96.03960396039604,0.0,0.0,nan,0,nan,0,8.506267999899292,21.919494048888343,7.541890242308176,40.42754221884623,14.345167643414673,7.259637846643279
fog_size,5,50,45.0,9.0,10.0,8,50,fu_serve,,425,10.0,132.8005778555882,102.247920533026,372.20622829748925,550.0,0.6964705882352941,0.30352941176470594,0.0,0.7949196983601309,0.0,11.284407893795851,1.0092559384893143,39255.68355479865,0.0,0.0,100.0,0.0,18.40000000000001,0.01840000000000001,0.01840000000000001,86.86932125807319,1123.2163766741069,1587.2318983686212,51926750.995606594,1.1697061304328695,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,5,50,45.0,9.0,10.0,8,50,2dp_fhs,,425,10.0,142.4836664971299,118.73151366772383,445.90470688671934,550.0,0.6517647058823529,0.3482352941176471,0.0,0.7409002353442761,0.0,46.3444548284801,1.1374819266556846,39272.02629068943,60.0,141.1764705882353,1.639344262295082,0.0,112.79999999999994,0.11279999999999994,0.11279999999999994,73.18729554384713,1348.3351878487113,1640.2071095423476,129947076.57186022,1.4319047616019838,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,5,50,45.0,9.0,10.0,8,50,3d_pos,,425,10.0,131.84654814206795,99.5697392847007,378.29614637200586,550.0,0.7058823529411765,0.2941176470588235,0.0,0.4291764705882352,0.0,6.28076470588214,0.9950592562699913,39255.46157388681,0.0,0.0,100.0,0.0,159.1,0.1591,0.1591,47.61656018706799,1521.4317207872105,1448.0766160519486,138735347.93182427,0.7251492765836409,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,10,100,90.0,9.0,10.0,8,50,spotis,,893,10.0,125.38844011957138,96.82959414826087,348.46519229298525,550.0,0.7592385218365062,0.2407614781634938,0.0,0.4817469204927211,0.0,6.06649384098503,1.0169507712077883,78717.42873272211,0.0,0.0,100.0,2.9702970297029703,79.16831683168314,0.07916831683168314,0.07916831683168314,41.91278621574438,1269.2618645975144,1422.8123598567195,223154879.235301,0.6849826744650153,97.02970297029702,0.0,0.0,nan,0,nan,0,10.72038348419654,22.968159865372815,8.254925266850215,27.510740378764087,21.403755374778225,9.14203563003812
fog_size,10,100,90.0,9.0,10.0,8,50,fu_serve,,893,10.0,126.04670938526431,99.08601987053922,347.6794905940107,550.0,0.7536394176931691,0.2463605823068309,0.0,0.8702532955828556,0.0,10.90356444295431,1.0296186680891808,78720.86947346723,0.0,0.0,100.0,0.0,53.0,0.053,0.053,80.21851896747572,1483.422659966155,1517.5392256150344,70723610.60985948,1.2366313967725282,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,10,100,90.0,9.0,10.0,8,50,2dp_fhs,,893,10.0,133.11633539834222,109.61488302160127,373.48504001919326,550.0,0.7110862262038073,0.28891377379619265,0.0,0.83870760881231,0.0,32.33483391180264,1.1085560903025344,78731.8692271853,75.0,83.98656215005599,1.3157894736842106,0.0,322.09999999999985,0.32209999999999983,0.32209999999999983,58.05666349276727,1390.7205035273641,1451.3089386716852,112768331.59697112,1.5206070474482853,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,10,100,90.0,9.0,10.0,8,50,3d_pos,,893,10.0,127.14943524421322,99.43761546796637,364.8060934724074,550.0,0.7513997760358343,0.2486002239641657,0.0,0.533832878945109,0.0,10.01185875669037,1.0241884045222276,78715.16652927762,10.0,11.198208286674133,9.090909090909092,0.0,493.90000000000003,0.49390000000000006,0.49390000000000006,69.93610055774835,1318.7711411044445,1331.1799055318222,141598720.26704425,1.107665420368957,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,15,150,135.0,9.0,10.0,8,50,spotis,,1333,10.0,123.6976540923792,93.34234850074697,362.8951747426146,550.0,0.7704426106526632,0.22955738934733683,0.0,0.5036759189797448,0.0,6.051697674418365,1.0261669046696857,119343.25058895256,0.0,0.0,100.0,2.9702970297029703,91.88019801980198,0.09188019801980198,0.09188019801980198,97.63911529262963,1464.7342784609716,1309.2953993133412,221051263.58278275,0.7056196172564081,97.02970297029702,0.0,0.0,nan,0,nan,0,18.541292215873373,19.232333351862835,7.373813901107185,17.65902538545634,22.41332224263005,14.780212903070208
fog_size,15,150,135.0,9.0,10.0,8,50,fu_serve,,1333,10.0,124.86792515349681,98.16285823189786,364.0537150889781,550.0,0.7629407351837959,0.2370592648162041,0.0,0.9965491372843209,0.0,12.113756939233747,1.0541260147791651,119361.4233348872,0.0,0.0,100.0,0.0,101.60000000000001,0.10160000000000001,0.10160000000000002,96.01148172861957,1263.720515697711,1111.5629593080241,69586600.52817146,1.4976330436302339,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,15,150,135.0,9.0,10.0,8,50,2dp_fhs,,1333,10.0,131.58307081256243,106.50961132773307,371.8680564573351,550.0,0.7284321080270068,0.27156789197299325,0.0,0.8698898625468701,0.0,25.444748381424816,1.1227710587193735,119379.5878758733,75.0,56.264066016504124,1.3157894736842106,0.0,656.1999999999998,0.6561999999999998,0.6561999999999998,83.72472077648099,1284.083197165328,1194.2037417013662,159074656.72076863,1.983076985974985,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,15,150,135.0,9.0,10.0,8,50,3d_pos,,1333,10.0,124.87958763788546,95.61801764133371,351.7126591300823,550.0,0.7659414853713429,0.23405851462865712,0.0,0.5562549291012082,0.0,9.642397324114835,1.0365320219196914,119347.67637223679,12.0,9.00225056264066,7.6923076923076925,0.0,1028.7999999999995,1.0287999999999995,1.0287999999999995,80.62430727514354,1339.189064824259,1175.5437515440783,142726751.4489438,1.567969223177341,0.0,0.0,0.0,nan,0,nan,0,nan,nan,nan,nan,nan,nan
fog_size,20,200,180.0,9.0,10.0,8,50,spotis,,1751,10.0,125.84529682365238,95.80437633204753,387.5730686629256,550.0,0.7852655625356939,0.2147344374643061,0.0,0.5682718982684173,0.0,6.603286643168027,1.0788385772980986,158171.8975335232,0.0,0.0,100.0,1.9801980198019802,103.35346534653466,0.10335346534653467,0.10335346534653467,94.10028524418489,2292.236628771781,2445.3640408483598,228033110.48743728,0.7751895665655719,98.01980198019803,0.0,0.0,nan,0,nan,0,15.68226096035373,20.534380249707258,7.652447288004298,18.14310420355392,24.97490322613966,13.012904072241133
